id,region,event,author,dynasty,keyword,poemtype,poemid,authorid,province,city,county
3070,陕西,代扶风主人答,王昌龄,盛唐,,古风,8665,18440,陕西,西安市,眉县
3071,陕西,扶风豪士歌,李白,盛唐,,古风,26103,15188,陕西,西安市,眉县
6910,四川,偶遇巴西姜主簿序,陈子昂,唐初,,文,1364539,20887,四川,绵阳市,涪城区
3073,陕西,宣城送刘副使入秦,李白,盛唐,,古风,26181,15188,陕西,西安市,眉县
3074,陕西,地藏菩萨赞,李白,盛唐,,古风,26015,15188,陕西,西安市,眉县
3076,陕西,国风·唐风 蟋蟀,诗经,春秋,,四言诗,222,1865,陕西,西安市,长安区
3077,陕西,与淮南王长书,薄昭,西汉,,文,1338776,5425,陕西,西安市,长安区
3078,陕西,赐南粤王赵佗书,汉文帝,西汉,,文,1338267,4448,陕西,西安市,长安区
3079,陕西,七谏,东方朔,西汉,,骚,463720,2486,陕西,西安市,长安区
3075,四川,为宋中丞请都金陵表,李白,盛唐,,文,1366901,15188,四川,广元市,剑阁县
7061,四川,推用新附表,韩麒麟,北魏,,文,1357479,9301,四川,绵阳市,平武县
7275,四川,书先考题僧轴诗末,成浑,明,,绝句,1483232,36868,四川,绵阳市,平武县
3082,陕西,雨雹对,孔季彦,东汉,,文,1341161,5204,陕西,西安市,长安区
3083,陕西,对诏问灾异八事,蔡邕,东汉,,文,1342945,5245,陕西,西安市,长安区
3084,陕西,武军赋,陈琳,东汉末,,辞赋,1343486,6033,陕西,西安市,长安区
3085,陕西,诏群臣,曹丕,曹魏,,文,1344148,7533,陕西,西安市,长安区
3086,陕西,九州论,何晏,曹魏,,文,1345298,5335,陕西,西安市,长安区
3087,陕西,冀州论,卢毓,曹魏,,文,1345153,3075,陕西,西安市,长安区
3088,陕西,诗,程咸,晋,,四言诗,488144,99623,陕西,西安市,长安区
3089,陕西,大狗赋,贾岱宗,曹魏,,辞赋,1345530,99580,陕西,西安市,长安区
3090,陕西,《西州清论·较论格品篇》,陆喜,西晋,,文,1349503,8849,陕西,西安市,长安区
3092,陕西,五等论,陆机,西晋,,文,1336781,8858,陕西,西安市,长安区
3093,陕西,贺德音表,夏侯盛,东晋,,文,1349238,99641,陕西,西安市,长安区
3094,陕西,三国名臣序赞,袁宏,东晋,,文,1336752,8523,陕西,西安市,长安区
3095,陕西,徵士颂,高允,北魏,,四言诗,1357443,8962,陕西,西安市,长安区
3096,陕西,谠言陈时务议,刘宏,南朝宋,,文,1352470,9309,陕西,西安市,长安区
3097,陕西,又诏,刘彧,南朝宋,,文,1352315,9326,陕西,西安市,长安区
3098,陕西,赦诏,沈约,南梁,,文,1355063,10245,陕西,西安市,长安区
3099,陕西,赋体,王僧孺,南梁,,文,1355560,10267,陕西,西安市,长安区
3100,陕西,定赎刑条格诏,萧衍,南梁,,文,1354223,10266,陕西,西安市,长安区
3101,陕西,下诏徵何点,萧衍,南梁,,文,1354231,10266,陕西,西安市,长安区
3102,陕西,使内外官各陈损益诏,萧衍,南梁,,文,1354272,10266,陕西,西安市,长安区
3103,陕西,恤民诏,萧衍,南梁,,文,1354288,10266,陕西,西安市,长安区
3104,陕西,入屯阅武堂下令,萧衍,南梁,,文,1354417,10266,陕西,西安市,长安区
3105,陕西,谢随王赐紫梨启,谢朓,南齐,,文,1354065,11173,陕西,西安市,长安区
3106,陕西,和元帝诗,徐勉,南梁,,古风,491005,10116,陕西,西安市,长安区
3107,陕西,为江仆射礼荐士表,刘潜,南梁,,文,1355860,9518,陕西,西安市,长安区
3108,陕西,令旨解二谛议,萧统,南梁,,文,1354908,11037,陕西,西安市,长安区
3110,陕西,衰桃赋,张正见,陈朝,,辞赋,1356513,10079,陕西,西安市,长安区
3111,陕西,停减供御诏,陈顼,陈朝,,文,1356270,11407,陕西,西安市,长安区
3112,陕西,遣使周省四方诏,宇文邕,北周,,文,1358199,9823,陕西,西安市,长安区
3113,陕西,上隋文帝表,柳彧,隋,,文,1359131,11904,陕西,西安市,长安区
3114,陕西,听民诣朝堂封奏诏,杨广,隋,,文,1358743,12261,陕西,西安市,长安区
3115,陕西,讲武赋,虞世基,隋,,辞赋,1358984,12167,陕西,西安市,长安区
3116,陕西,孔子庙堂碑,虞世南,隋末唐初,,文,1363447,12245,陕西,西安市,长安区
3117,陕西,封建论,李百药,隋末唐初,,文,1363492,12255,陕西,西安市,长安区
3118,陕西,弹将军张瑾等文,杜正伦,初唐,,文,1363608,12409,陕西,西安市,长安区
3119,陕西,答赵郡王孝恭等请封禅手诏,太宗皇帝,隋末唐初,,文,1359529,13897,陕西,西安市,长安区
3120,陕西,又答房玄龄诏,太宗皇帝,隋末唐初,,文,1359667,13897,陕西,西安市,长安区
3122,陕西,为薛稷让官表,张说,唐,,文,1364657,15153,陕西,西安市,长安区
3123,陕西,遗元载书,刘晏,唐,,文,1367339,13216,陕西,西安市,长安区
3125,陕西,中春麟德殿会百僚观新乐诗一章章十六句,李适,中唐,,古风,50926,15265,陕西,西安市,长安区
3126,陕西,澧州新城颂,戎昱,中唐,,四言诗,1371759,15269,陕西,西安市,长安区
3127,陕西,酬李补阙雨中寄赠,崔峒,唐,,律诗,46030,14587,陕西,西安市,长安区
3128,陕西,汉祖吕后五等论,李翰,唐,,文,1368651,17013,陕西,西安市,长安区
3129,陕西,汉齐盖庙碑,韩凝,唐,,文,1364435,100389,陕西,西安市,长安区
3130,陕西,南宫夜直宿见李给事封题其所下制敕知奏直在东省因以诗寄,令狐楚,中唐,,排律,10741,14025,陕西,西安市,长安区
2856,陕西,代书诗一百韵寄微之,白居易,唐,,排律,14433,18804,陕西,西安市,长安区
3131,陕西,答饶州元使君书,刘禹锡,中唐,,文,1371527,14603,陕西,西安市,长安区
3132,陕西,奉和昭明太子钟山解讲诗,刘孝绰,南梁,,古风,491056,9502,陕西,宝鸡市,凤县
7062,四川,让领南蛮校尉表,王奂,南齐,,文,1353828,10240,四川,绵阳市,平武县
3133,陕西,周柱国楚国公岐州刺史慕容公神道碑,庾信,北周,,文,1358461,10036,陕西,宝鸡市,凤县
3134,陕西,答皇太子广书,史祥,隋,,文,1359159,11688,陕西,宝鸡市,凤县
3135,陕西,奉和行经破薛举战地应诏,褚遂良,隋末唐初,,排律,50089,12425,陕西,宝鸡市,凤县
3136,陕西,晚留凤州,王勃,初唐,,绝句,8801,18262,陕西,宝鸡市,凤县
3137,陕西,温泉庄卧病寄杨七炯,宋之问,初唐,,古风,22261,13975,陕西,宝鸡市,凤县
3138,陕西,故宣议郎骑都尉行曹州离狐县丞高府君墓志铭,陈子昂,唐初,,文,1364557,20887,陕西,宝鸡市,凤县
3139,陕西,上元宗皇帝纳谏疏,吴兢,唐,,文,1366052,13723,陕西,宝鸡市,凤县
3140,陕西,迁卫州长史卢见象等制,玄宗皇帝,盛唐,,文,1360207,15178,陕西,宝鸡市,凤县
3141,陕西,赠苗发员外,祖咏,唐,,律诗,41268,18935,陕西,宝鸡市,凤县
3142,陕西,嵩山会善寺故大德道安禅师碑铭,宋儋,唐,,文,1367869,14354,陕西,宝鸡市,凤县
3143,陕西,送萧判官赋得黄花戍,高适,盛唐,,古风,45678,21646,陕西,宝鸡市,凤县
3467,陕西,句,史瑜,五代,,句,11704,13607,陕西,汉中市,勉县
3146,陕西,过张成侍御宅,钱起,唐,,律诗,44665,20818,陕西,宝鸡市,凤县
3147,陕西,过卢秦卿旧居,司空曙,唐,,律诗,12204,13632,陕西,宝鸡市,凤县
3148,陕西,赋得石梁泉送崔逵,皎然,唐,,律诗,4309,18851,陕西,宝鸡市,凤县
3149,陕西,与吐蕃盟文,张镒,中唐,,文,1368662,15701,陕西,宝鸡市,凤县
3150,陕西,送濮阳录事赴忠州,李端,中唐,,律诗,30075,16967,陕西,宝鸡市,凤县
3151,陕西,重送郑宥归蜀因寄何兆,李端,中唐,,绝句,29956,16967,陕西,宝鸡市,凤县
6926,四川,上韦左相二十韵,杜甫,唐,,排律,31276,17270,四川,绵阳市,涪城区
3154,陕西,赠司空李揆谥议,权德舆,中唐,,文,1369580,15294,陕西,宝鸡市,凤县
3155,陕西,唐故河南府登封县令权君墓志铭,权德舆,中唐,,文,1369799,15294,陕西,宝鸡市,凤县
3156,陕西,御史中丞晋州刺史高公神道碑,卢虔,中唐,,文,1368888,13507,陕西,宝鸡市,凤县
3157,陕西,感逝寄远,白居易,唐,,古风,15128,18804,陕西,宝鸡市,凤县
3158,陕西,授萧睦凤州周载渝州刺史制,元稹,中唐,,文,1372341,14615,陕西,宝鸡市,凤县
3145,甘肃,木皮岭,杜甫,唐,,古风,31448,17270,甘肃,陇南市,
3153,四川,唐故山南西道节度营田观察处置等使开府仪同三司检校尚书左仆射同中书门下平章事兼兴元尹上柱国冯翊郡王赠太保严公墓志铭,权德舆,中唐,,四言诗,1369791,15294,四川,绵阳市,梓潼县
7063,四川,敕魏收,高湛,北齐,,文,1357970,9819,四川,绵阳市,平武县
6685,四川,乞就都督府遣发得力统制官部押三二千人前来使唤奏状,李纲,宋,,文,1230985,27793,四川,绵阳市,梓潼县
3161,陕西,送河池李明府之任,刘得仁,唐,,律诗,17936,13178,陕西,宝鸡市,凤县
3162,陕西,题翠微寺,喻凫,唐,,律诗,47855,14036,陕西,宝鸡市,凤县
6686,四川,同诸司乞兵应副本路急阙使唤奏状,李纲,宋,,文,1230989,27793,四川,绵阳市,梓潼县
3165,陕西,凤州北楼,罗邺,唐末,,绝句,37571,19211,陕西,宝鸡市,凤县
3166,陕西,春游凉泉寺,贯休,五代,,律诗,38467,20065,陕西,宝鸡市,凤县
3167,陕西,九日卫使君筵上作,武瓘,唐,,律诗,37394,17758,陕西,宝鸡市,凤县
3168,陕西,重阳日访元秀上人,司空图,唐末,,律诗,12097,14662,陕西,宝鸡市,凤县
3170,陕西,和淮南太尉留题凤州王氏别业,李洞,唐末,,律诗,27569,16828,陕西,宝鸡市,凤县
3171,陕西,咏茶十二韵,齐己,唐末至五代,,排律,21400,21698,陕西,宝鸡市,凤县
3172,陕西,荆渚病中因思匡庐遂成三百字寄梁先辈,齐己,唐末至五代,,古风,21409,21698,陕西,宝鸡市,凤县
3183,陕西,徐紫微问候启,胡宿,北宋,,文,1156575,29802,陕西,宝鸡市,凤县
3169,四川,西川青羊宫碑铭,乐朋龟,唐,,文,1376376,12594,四川,广元市,剑阁县
6687,四川,随州大洪山十方崇宁保寿禅院第四代住持淳禅师塔铭,韩韶,北宋,,文,1211934,87390,四川,绵阳市,梓潼县
3468,陕西,义成军节度使赠太保史匡翰碑铭,陶谷,后周,,文,1145717,34359,陕西,汉中市,勉县
3164,陕西,兴元新路记,孙樵,唐,,文,1375904,14233,陕西,汉中市,南郑区
3160,四川,姚克柔除凤州刺史韦承鼎除栎阳县令王仲连赞善大夫等制,杜牧,唐,,文,1374782,17274,四川,广元市,利州区
6688,四川,傅主簿墓志铭,李昭玘,北宋,,文,1205485,27271,四川,绵阳市,梓潼县
3173,陕西,授苏文建邠州节度使制,崔远,晚唐,,文,1376471,14881,陕西,宝鸡市,凤县
3174,陕西,谏蜀后主东巡表,蒲禹卿,五代,,文,1377552,19593,陕西,宝鸡市,凤县
3175,陕西,汤泉院碑,韩熙载,五代,,文,1377525,21713,陕西,宝鸡市,凤县
3176,陕西,大还丹口诀,若讷,后蜀,,古风,829418,19397,陕西,宝鸡市,凤县
3177,陕西,与周世宗书,孟昶,后蜀,,文,1363273,14744,陕西,宝鸡市,凤县
6689,四川,赵逵左承事郎签书剑南东川节度判官厅公事制,葛立方,宋,,文,1245074,31693,四川,绵阳市,梓潼县
3179,陕西,论盐法疏,安守忠,北宋,,文,1149221,86014,陕西,宝鸡市,凤县
3180,陕西,景灵宫双头牡丹赋,夏竦,北宋,,辞赋,1153372,24192,陕西,宝鸡市,凤县
3181,陕西,乞点检川陕纲运奏,俞献可,宋,,文,1149300,22502,陕西,宝鸡市,凤县
3182,陕西,赐凤州团练使高顺等敕书,胡宿,北宋,,文,1156308,29802,陕西,宝鸡市,凤县
3184,陕西,黄花道,宋祁,北宋,,律诗,105451,24788,陕西,宝鸡市,凤县
6690,四川,汪召嗣知潼川府制,张嵲,宋,,文,1238667,25575,四川,绵阳市,梓潼县
6691,四川,郭沦潼川府路提刑制,胡寅,宋,,文,1239908,31197,四川,绵阳市,梓潼县
7276,四川,德阳殿铭,李尤,东汉,,四言诗,1342426,4119,四川,绵阳市,江油市
3187,陕西,行次凤州,李之才,北宋,,绝句,116448,26978,陕西,宝鸡市,凤县
3188,陕西,送田画秀才宁亲万州序,欧阳修,北宋,,文,1161889,28466,陕西,宝鸡市,凤县
3189,陕西,长沙县君胡氏墓志铭,欧阳修,北宋,,文,1162665,28466,陕西,宝鸡市,凤县
3190,陕西,和菱溪石歌,苏舜钦,北宋,,古风,495726,29828,陕西,宝鸡市,凤县
3192,陕西,重阳二首,韩琦,北宋,,律诗,496465,34411,陕西,宝鸡市,凤县
3193,陕西,自凤州还至秦川驿寄守倅薛姚二君,邵雍,北宋,,绝句,141967,29845,陕西,宝鸡市,凤县
3194,陕西,凤州郡楼上书所见,邵雍,北宋,,古风,141866,29845,陕西,宝鸡市,凤县
3195,陕西,剔银灯,沈邈,宋,,词,133055,29152,陕西,宝鸡市,凤县
3196,陕西,陕西义勇分番屯戍奏,韩绛,北宋,,文,1168242,34418,陕西,宝鸡市,凤县
3197,陕西,上巳日兴庆池禊宴诗序,张子定,北宋,,文,1154994,25520,陕西,宝鸡市,凤县
3446,陕西,和宋太史北楼新亭,孟浩然,盛唐,,排律,36486,13993,陕西,汉中市,勉县
3191,四川,鲜于谏议侁墓志铭,范镇,北宋,,文,1164363,29829,四川,广元市,利州区
3198,陕西,皇叔故右神武军大将军凤州团练使承嘏可赠安州观察使追封安陆侯制,韩维,北宋,,文,1168943,34428,陕西,宝鸡市,凤县
3199,陕西,夫人吴氏墓志铭,陈襄,北宋,,文,1169568,34427,陕西,宝鸡市,凤县
3200,陕西,谢凤州都监供奉状,文同,北宋,,文,1169798,26313,陕西,宝鸡市,凤县
3201,陕西,龙图毋公墓志铭,文同,北宋,,文,1169923,26313,陕西,宝鸡市,凤县
3202,陕西,太子中舍王君墓志铭,文同,北宋,,文,1169924,26313,陕西,宝鸡市,凤县
3203,陕西,宗室金紫光禄大夫检校右散骑常侍右羽林军大将军使持节庆州诸军事庆州刺史充本州防禦使兼御史大夫上柱国天水郡开国公食邑三千户食实封六百户赠武宁军节度观察留后追封彭城郡公墓志铭,王圭,北宋,,文,1171396,28476,陕西,宝鸡市,凤县
3204,陕西,忆秦娥,黄机,宋,,词,212250,35716,陕西,宝鸡市,凤县
6692,四川,推恩汤易道等诏,宋高宗,南宋,,文,1246006,32769,四川,绵阳市,梓潼县
3206,陕西,酬邻几问不饮栽菊,司马光,北宋,,古风,81642,23461,陕西,宝鸡市,凤县
3207,陕西,奏举人前凤州梁泉县令张延年等改官制,苏颂,北宋,,文,1174425,29870,陕西,宝鸡市,凤县
3208,陕西,乞奖谕梓州路转运司减省差役奏,王安石,北宋,,文,1176284,29874,陕西,宝鸡市,凤县
3209,陕西,九日至嘉禾,强至,北宋,,律诗,217138,25873,陕西,宝鸡市,凤县
3210,陕西,送方元忠,郑獬,北宋,,古风,176173,29879,陕西,宝鸡市,凤县
3211,陕西,左监门卫大将军凤州团练使宋绪年八十特除致仕制,郑獬,北宋,,文,1178386,29879,陕西,宝鸡市,凤县
3212,陕西,驳范亦颜濮议,郑獬,北宋,,文,1178705,29879,陕西,宝鸡市,凤县
3213,陕西,养生记,郑獬,北宋,,文,1178782,29879,陕西,宝鸡市,凤县
3214,陕西,次韵和王平甫赠张舍人,刘攽,北宋,,古风,499546,22908,陕西,宝鸡市,凤县
7277,四川,权衡铭,李尤,东汉,,四言诗,1342490,4119,四川,绵阳市,江油市
3217,陕西,汉官仪下,应劭,东汉,,文,1341452,3642,陕西,宝鸡市,岐山县
3218,陕西,封禅仪,张华,西晋,,文,1348846,7267,陕西,宝鸡市,岐山县
3219,陕西,上书请迁都寿春,周馥,西晋,,文,1349677,6936,陕西,宝鸡市,岐山县
3221,陕西,大品经序,释僧睿,十六国,,文,1351911,6472,陕西,宝鸡市,岐山县
3222,陕西,大智度论序,释僧睿,十六国,,文,1351918,6472,陕西,宝鸡市,岐山县
3223,陕西,与秀才对策,纪瞻,东晋,,文,1350302,8263,陕西,宝鸡市,岐山县
3224,陕西,荐周续之于太尉刘裕,刘柳,东晋,,文,1351293,6649,陕西,宝鸡市,岐山县
3225,陕西,鼓吹铙歌十五首,何承天,南朝宋,,古风,489805,9110,陕西,宝鸡市,岐山县
3226,陕西,拟青青陵上柏诗,鲍照,南朝宋,,古风,3128,11572,陕西,宝鸡市,岐山县
3227,陕西,出三藏记集序,释僧祐,南梁,,文,1356138,9343,陕西,宝鸡市,岐山县
3228,陕西,演赜赋,阳固,北魏,,辞赋,1357635,9432,陕西,宝鸡市,岐山县
3229,陕西,广平王碑文,邢劭,北齐,,文,1358025,11289,陕西,宝鸡市,岐山县
3230,陕西,七励,萧纲,南梁,,文,1354609,11038,陕西,宝鸡市,岐山县
6927,四川,送严侍郎到绵州同登杜使君江楼,杜甫,唐,,排律,31343,17270,四川,绵阳市,涪城区
3447,陕西,观汉水,梁洽,盛唐,,古风,46969,17667,陕西,汉中市,勉县
3469,陕西,句,杨徽之,唐末宋初,,句,493779,21720,陕西,汉中市,勉县
3220,四川,晋平西将军周处碑,阙名,魏晋,,文,1351512,,四川,绵阳市,梓潼县
7299,四川,寻雍尊师隐居,李白,盛唐,,律诗,25702,15188,四川,绵阳市,江油市
3011,陕西,徵君何先生墓志,萧纲,南梁,,文,1354640,11038,陕西,宝鸡市,岐山县
3232,陕西,和张侍中述怀诗,庾信,北周,,古风,2367,10036,陕西,宝鸡市,岐山县
3233,陕西,自古圣帝名贤画赞,庾信,北周,,四言诗,1358386,10036,陕西,宝鸡市,岐山县
3234,陕西,周五声调曲二十四首,庾信,北周,,乐府曲辞,2313,10036,陕西,宝鸡市,岐山县
3235,陕西,三月三日华林园马射赋,庾信,北周,,辞赋,1358320,10036,陕西,宝鸡市,岐山县
3237,陕西,第三表,沈炯,陈朝,,文,1356474,10512,陕西,宝鸡市,岐山县
3238,陕西,以侯瑱等配食高祖庙庭诏,陈茜,陈朝,,文,1356219,11408,陕西,宝鸡市,岐山县
3239,陕西,与释智顗书,杨广,隋,,文,1358825,12261,陕西,宝鸡市,岐山县
3471,陕西,除放兴元洋州西县民夏秋税诏,宋太宗,北宋,,文,1147012,29677,陕西,汉中市,洋县
3236,四川,周陇右总管长史赠少保豆卢公神道碑,庾信,北周,,文,1358463,10036,四川,广元市,利州区
3240,陕西,伤始平李少府正己,褚亮,隋末唐初,,排律,50034,12247,陕西,宝鸡市,岐山县
3241,陕西,过郑处士山庄二首,王绩,唐初,,律诗,826924,12422,陕西,宝鸡市,岐山县
3242,陕西,和洗掾登城南坂望京邑,袁朗,隋末唐初,,古风,43953,12412,陕西,宝鸡市,岐山县
3243,陕西,为殿中监赵元楷请致仕表,上官仪,初唐,,文,1363708,12429,陕西,宝鸡市,岐山县
3244,陕西,登三台言志,李世民,隋末唐初,,排律,3463,13897,陕西,宝鸡市,岐山县
3245,陕西,冬狩,李世民,隋末唐初,,排律,3448,13897,陕西,宝鸡市,岐山县
3246,陕西,平薛延陀幸灵州诏,太宗皇帝,隋末唐初,,文,1359628,13897,陕西,宝鸡市,岐山县
