ID,Poem Title,latitude,longitude,period,Dynasty of Poem,Keywords of Poem,author,region
131749,北岳降香呈严学士,34.259695,108.784514,明清时期,清,,,
171400,入书室东垣有神光自几案出,34.259695,108.784514,明清时期,清,,,
171401,入书室东垣有神光自几案出,34.259695,108.784514,明清时期,清,,,
171402,入书室东垣有神光自几案出,34.259695,108.784514,明清时期,清,,,
1308487,乞诏大臣相与忧乱思治奏,34.259695,108.784514,明清时期,明,,王爚,四川
1308487,乞诏大臣相与忧乱思治奏,34.259695,108.784514,明清时期,清,,王爚,四川
1319526,李侍郎母夫人庆寿诗序,34.259695,108.784514,明清时期,清,,,
1316881,贺程丞相劄子,34.259695,108.784514,明清时期,清,,,
1311403,丙戌期集所代亚魁上知奉程内翰治易启,34.259695,108.784514,明清时期,清,,,
1312097,答方教劄,34.259695,108.784514,明清时期,清,,,
1287359,江西提举谢到任表,34.259695,108.784514,明清时期,清,,,
1309387,孝宣厉精为治论,34.259695,108.784514,明清时期,清,蜀道,,
554644,小閤,34.259695,108.784514,明清时期,清,,,
1303785,太平经国之书序,34.259695,108.784514,明清时期,清,,,
1307589,建宁府新建谯楼记,34.259695,108.784514,明清时期,清,,,
303720,沔县村居,33.027948,107.006472,明清时期,清,,,
1304592,天基节献圣德一颂六箴,34.259695,108.784514,明清时期,清,,,
1302963,谢秘撰福建运判到任表,34.259695,108.784514,明清时期,清,,,
1298521,奏谢奖廉吏状,34.259695,108.784514,明清时期,清,,,
1297367,上李参政论蜀事书,34.259695,108.784514,明清时期,清,,,
232339,临济赞,34.259695,108.784514,近现代至当代,清末至民国,,,
180582,春风堂左偏郑宣抚诗刻犹存程季允次韵亦赋,34.259695,108.784514,近现代至当代,现当代,,,
78725,汉宫春,34.259695,108.784514,近现代至当代,现当代,,,
1294396,省试策问,34.259695,108.784514,近现代至当代,现当代,,,
1294395,宗学私试策问,34.259695,108.784514,明清时期,清,,,
1294389,召试馆职策问,34.259695,108.784514,近现代至当代,当代,,,
1294382,论量材进故事,34.259695,108.784514,近现代至当代,清末至现当代,,,
1294309,天基节贺表,34.259695,108.784514,隋唐五代十国,唐,,,
1294306,乾会节贺表,34.259695,108.784514,宋辽金西夏元,宋,,,
1294280,论赏罚劄子,34.259695,108.784514,隋唐五代十国,唐,,,
1294272,论终始如一劄子,34.259695,108.784514,宋辽金西夏元,宋末元初,,,
1294269,御试文举策问,34.259695,108.784514,隋唐五代十国,中唐,,,
1302722,跋唐九天使者庙碑,34.259695,108.784514,宋辽金西夏元,南宋,,,
1299476,湘春堂建醮青词,34.259695,108.784514,宋辽金西夏元,南宋,,,
298771,艾如张,32.228821,107.445367,宋辽金西夏元,南宋,,李贺,四川
1294130,少傅保宁军节度使判大宗正事嗣秀王师弥特授少师加食邑食实封制,34.259695,108.784514,明清时期,明,,,
1294118,左司谏林略除殿中侍御史制,34.259695,108.784514,隋唐五代十国,唐,,,
1294105,赵以夫除左曹郎官赵翀除右曹郎官制,34.259695,108.784514,宋辽金西夏元,南宋,,,
1294080,宣奉大夫邹应龙除礼部尚书制,34.259695,108.784514,隋唐五代十国,唐,,,
1294050,陈康照除司封郎中诰,34.259695,108.784514,隋唐五代十国,南唐,,,
1294048,林略除太府少卿诰,34.259695,108.784514,隋唐五代十国,盛唐,,,
1294009,中奉大夫游似上表再辞免端明殿学士签书枢密院事不允仍断来章批答,34.259695,108.784514,隋唐五代十国,中唐,,,
711781,鸡头关,33.027948,107.006472,隋唐五代十国,唐末,,,
1285395,绍熙重修社坛记,34.259695,108.784514,隋唐五代十国,盛唐,,,
1288575,降授中大夫吴兴郡开国公食邑二千五百户食实封四百户赐紫金鱼袋钱象祖可依前官特授知绍兴军府事兼管内劝农使充两浙东路安抚使马步军都总管填见阙封食实封赐如故诰,34.259695,108.784514,隋唐五代十国,唐,,,
1282587,脉诀序,34.259695,108.784514,隋唐五代十国,中唐,,,
1287843,到阙与侍从先状,34.259695,108.784514,宋辽金西夏元,南宋,,,
1287842,到阙与侍从先状,34.259695,108.784514,隋唐五代十国,唐,,,
1287811,应诏言事状,34.259695,108.784514,隋唐五代十国,唐,,,
1286939,辞知潮州复郑知院,34.259695,108.784514,明清时期,明,,,
1267961,校刊颜氏家训跋,34.259695,108.784514,明清时期,明,,,
1286297,滕季度墓志铭,34.259695,108.784514,近现代至当代,当代,,,
1282756,变离骚九篇自序,34.259695,108.784514,宋辽金西夏元,宋,,,
1281784,论复古之道奏,34.259695,108.784514,宋辽金西夏元,北宋,,,
1280847,赐叶衡上表再辞免除参知政事不允仍断来章批答,34.259695,108.784514,宋辽金西夏元,宋末元初,,,
1282664,光宗谥册文,34.259695,108.784514,宋辽金西夏元,南宋,,,
1278421,答黄文叔书,34.259695,108.784514,宋辽金西夏元,南宋,,,
1278307,赴桂阳军拟奏事劄子,34.259695,108.784514,宋辽金西夏元,北宋,,,
1273757,送郑景望赴国子丞诗序,34.259695,108.784514,宋辽金西夏元,宋末元初,,,
1265978,遗诰,34.259695,108.784514,宋辽金西夏元,北宋,,,
1289353,贺皇帝立后表,34.259695,108.784514,宋辽金西夏元,唐末宋初,,,
1267091,问恤刑诏令,34.259695,108.784514,宋辽金西夏元,宋末元初,,,
1267043,太宗励精思治论,34.259695,108.784514,宋辽金西夏元,南宋,,,
1266469,贺周丞相戊午年冬启,34.259695,108.784514,宋辽金西夏元,南宋,,,
1262945,汉未央宫记,34.259695,108.784514,宋辽金西夏元,南宋,,,
1261225,回史丞相浩启,34.259695,108.784514,宋辽金西夏元,南宋,,,
1261169,回遂宁李侍郎焘启,34.259695,108.784514,隋唐五代十国,中唐,,,
1261096,答郭尉有凭罗司户全略启,34.259695,108.784514,隋唐五代十国,唐,,,
1260279,辞免参知政事表,34.259695,108.784514,明清时期,明,,,
1259577,王淮再辞免枢密院使大中大夫加食邑实封批答,34.259695,108.784514,隋唐五代十国,唐,,,
1258548,周必大除右文殿修撰制,34.259695,108.784514,宋辽金西夏元,北宋,,,
45363,斜谷邮亭玩海棠花,32.228821,107.445367,近现代至当代,当代,,,
1243419,回虞宣谕论因粮籴本钱书,33.027948,107.006472,近现代至当代,当代,,,
1308448,道德真经集注序,34.259695,108.784514,隋唐五代十国,唐,,,
1253317,晋白虎尊铭,34.259695,108.784514,隋唐五代十国,唐,,,
1252392,赐文武百寮等再上表奏请御正殿复常膳不允第二批答,34.259695,108.784514,宋辽金西夏元,宋末元初,,,
1252224,上宰相书,34.259695,108.784514,隋唐五代十国,唐末至五代,,赵逵,
1249895,湖州到任谢表,34.259695,108.784514,隋唐五代十国,蜀汉,,,
139202,和文与可洋州园亭三十咏,33.027948,107.006472,三国两晋南北朝,魏晋,,苏辙,陕西
1217230,程克俊除端明殿学士签书枢密院制,34.259695,108.784514,隋唐五代十国,盛唐,,,
1216819,敷文阁待制李易转左朝散郎致仕制,34.259695,108.784514,宋辽金西夏元,北宋,,,
256821,炼丹砂,32.228821,107.445367,宋辽金西夏元,金,,,
193526,句,32.228821,107.445367,秦汉时期,东汉,,庞籍,
1195919,答黎晦叔,30.071656,107.196919,三国两晋南北朝,汉,,,
1246560,淮南路曲赦,34.259695,108.784514,三国两晋南北朝,汉,,,
1246013,试礼部奏名进士制策,34.259695,108.784514,秦汉时期,东汉,,宋徽宗,
540673,次韵沈高卿杂言,34.259695,108.784514,秦汉时期,东汉,,,
1220833,代邓彦通及第谢陈达野运使启,34.259695,108.784514,秦汉时期,东汉,,,
1242485,应诏言和议决不可成奏,34.259695,108.784514,秦汉时期,东汉末至曹魏,,,
1239401,请于临淮筑堡镇江造船等事奏,34.259695,108.784514,秦汉时期,东汉末至曹魏,,,
1237129,状元策一道,34.259695,108.784514,秦汉时期,东汉,,,
76599,次韵茂实之才,34.259695,108.784514,明清时期,明,,,
1233908,廖刚先次落职诰,34.259695,108.784514,秦汉时期,东汉,,,
538830,杜季习游恒山谒府帅刘公辄次刘彦常韵作二诗送之,34.259695,108.784514,秦汉时期,东汉,,,
1236994,贺常中丞启,34.259695,108.784514,秦汉时期,东汉末,,,
1236973,贺谢参政启,34.259695,108.784514,秦汉时期,东汉末,,,
216021,无逸用前韵见谢复次韵三首,34.259695,108.784514,秦汉时期,东汉末,,,
1235665,中书省试阎夏策题,34.259695,108.784514,秦汉时期,东汉末,,,
1234325,论责实疏,34.259695,108.784514,三国两晋南北朝,曹魏,,,
174941,送萧德起赴召,34.259695,108.784514,隋唐五代十国,盛唐,,,
175001,简潘义荣,34.259695,108.784514,隋唐五代十国,蜀汉,,,
100146,失题,34.259695,108.784514,隋唐五代十国,蜀汉,,梁季子,
538829,杜季习游恒山谒府帅刘公辄次刘彦常韵作二诗送之,34.259695,108.784514,隋唐五代十国,蜀汉,,,
1153111,送李秀才应陈州举序,32.228821,107.445367,隋唐五代十国,蜀汉,,,
1229787,召试馆职题策,34.259695,108.784514,隋唐五代十国,蜀汉,,,
1230210,贺刘相年启,34.259695,108.784514,宋辽金西夏元,宋,,,
1208128,三十六峰赋,34.259695,108.784514,隋唐五代十国,蜀汉,,楼异,甘肃
1226831,初谒景灵宫赦,34.259695,108.784514,三国两晋南北朝,曹魏,,,
1220955,论燕瑛胡直孺劄子,34.259695,108.784514,三国两晋南北朝,曹魏,,,
1220371,知枢密院事沈公行状,34.259695,108.784514,隋唐五代十国,蜀汉,,,
1217923,行在御试策题,34.259695,108.784514,三国两晋南北朝,孙吴,,,
1208497,宋故内殿崇班充真定府定州路都总管司走马承受公事魏侯墓志铭,34.259695,108.784514,宋辽金西夏元,南宋,,耿辙,
1207052,望汉台铭,34.259695,108.784514,宋辽金西夏元,南宋,,,
1378021,唐国师升真先生王法主真人立观碑,34.259695,108.784514,三国两晋南北朝,北魏,,江旻,陕西
1354065,谢随王赐紫梨启,34.259695,108.784514,隋唐五代十国,隋末唐初,,谢朓,陕西
400761,去草,32.228821,107.445367,隋唐五代十国,初唐,,,
1207049,宋云骑尉庆源军使厅续题名记,34.259695,108.784514,隋唐五代十国,初唐,,,
1205079,重修淮阴侯庙碑,34.259695,108.784514,明清时期,明,,,
214006,长短星歌,34.259695,108.784514,隋唐五代十国,唐,,,
510468,赠贤上人,34.259695,108.784514,隋唐五代十国,唐,,,
1192063,贺河阳文侍中启,34.259695,108.784514,三国两晋南北朝,北周,,,
475752,野河渡,34.259695,108.784514,隋唐五代十国,唐,,,
138831,木冰,34.259695,108.784514,三国两晋南北朝,南梁,,,
1190286,杜处士传,34.259695,108.784514,宋辽金西夏元,北宋,,,
1189366,策略,34.259695,108.784514,隋唐五代十国,初唐,,,
1189274,思治论,34.259695,108.784514,隋唐五代十国,唐,,,
1187283,与曾子宣,34.259695,108.784514,隋唐五代十国,唐,,,
136423,和陶下噀田舍穫,34.259695,108.784514,隋唐五代十国,盛唐,,,
1256567,宋运使墓志铭,32.228821,107.445367,隋唐五代十国,唐,,李流谦,四川
507381,赠临江守范希远龙图,34.259695,108.784514,三国两晋南北朝,汉,,,
1183695,为家君请宇文中允典汉州学书,34.259695,108.784514,秦汉时期,东汉,,,
1183656,代吕公著应诏上神宗皇帝书,34.259695,108.784514,隋唐五代十国,蜀汉,,,
1180011,救治论,34.259695,108.784514,三国两晋南北朝,西晋,,,
1182425,问候唐殿中丞启,34.259695,108.784514,三国两晋南北朝,魏晋,,,
1182310,上哲宗论辨别邪正书,34.259695,108.784514,三国两晋南北朝,魏晋,,,
1182181,论助役法分析第二疏,34.259695,108.784514,三国两晋南北朝,魏晋,,,
1181807,杨氏世谱序,34.259695,108.784514,三国两晋南北朝,曹魏,,,
500520,佚老堂为马给事题,34.259695,108.784514,宋辽金西夏元,南朝宋,,,
69720,又段氏园亭,34.259695,108.784514,宋辽金西夏元,南朝宋,,,
1173006,代曾侍中辞转官劄子,34.259695,108.784514,宋辽金西夏元,南朝宋,,,
1171960,乞省览制策劄子,34.259695,108.784514,明清时期,明,,,
1167129,试贤良方正能直言极谏王彰材识兼茂明于体用夏噩制策,34.259695,108.784514,隋唐五代十国,唐,,,
881991,登恒山,34.259695,108.784514,三国两晋南北朝,南梁,,,
882008,白龙洞,34.259695,108.784514,三国两晋南北朝,南梁,,,
882007,石脂图,34.259695,108.784514,三国两晋南北朝,南梁,,,
1167073,富弼拜集贤相制,34.259695,108.784514,三国两晋南北朝,南梁,,,
1164874,庆历民言三十篇,34.259695,108.784514,三国两晋南北朝,南北朝,,,
134162,答二任,34.259695,108.784514,三国两晋南北朝,南北朝,,,
1164662,京兆府香城善感禅院新井记,34.259695,108.784514,三国两晋南北朝,南北朝,,,
1161108,再论许怀德状,34.259695,108.784514,三国两晋南北朝,陈朝,,,
1160459,皇侄仲伉赠官制,34.259695,108.784514,隋唐五代十国,北齐至隋初,,,
1163516,食货论上,34.259695,108.784514,隋唐五代十国,初唐,,,
1158827,论张尧佐不当与府界提点奏,34.259695,108.784514,隋唐五代十国,唐初,,,
1158807,论范仲淹不当以言获罪奏,34.259695,108.784514,隋唐五代十国,初唐,,,
1158310,相姚元崇,34.259695,108.784514,隋唐五代十国,初唐,,,
1157326,乞解郑州还京求医状,34.259695,108.784514,明清时期,明,,,
1156430,御试贤良王彰夏噩策题,34.259695,108.784514,隋唐五代十国,唐,,,
1155550,崇政殿与枢密院同答手诏,34.259695,108.784514,隋唐五代十国,唐,,,
1154559,尚书度支郎中充天章阁待制知陕州军府事王公墓志铭,34.259695,108.784514,宋辽金西夏元,北宋,,,
1152695,宋故枢密副使正奉大夫行给事中上柱国广平县开国伯食邑八百户食实封二百户赐紫金鱼袋赠尚书吏部侍郎宋公神道碑铭,34.259695,108.784514,隋唐五代十国,盛唐,,,
1152458,代中书乞罢免表,34.259695,108.784514,隋唐五代十国,唐,,,
1151997,谢上二圣谥号表一道 天,34.259695,108.784514,宋辽金西夏元,南宋,,,
1151447,诫励臣寮及子弟诏,34.259695,108.784514,隋唐五代十国,唐,,,
1149218,宝元体天法道钦文聪武圣神孝德皇帝册文,34.259695,108.784514,隋唐五代十国,唐,,,
1148885,上真宗请复乡饮礼,34.259695,108.784514,隋唐五代十国,中唐,,,
882006,碧峰嶂,34.259695,108.784514,宋辽金西夏元,北宋,,,
882005,白虎峰,34.259695,108.784514,隋唐五代十国,盛唐,,,
882004,果老岭,34.259695,108.784514,隋唐五代十国,唐,,,
882003,夕阳岩,34.259695,108.784514,宋辽金西夏元,北宋,,,
1385625,题王国祥适安斋诗卷,34.259695,108.784514,宋辽金西夏元,南宋,,,
1336425,野庄图,34.259695,108.784514,宋辽金西夏元,南宋,,,
1240376,诸葛孔明传,33.027948,107.006472,宋辽金西夏元,南宋,,胡寅,四川
1148675,太祖加谥册文,34.259695,108.784514,明清时期,明,,,
1148518,重修北岳庙碑奉敕撰,34.259695,108.784514,宋辽金西夏元,北宋,,,
75007,赠卫尉宋卿二十二丈送前翰长侍郎,34.259695,108.784514,宋辽金西夏元,北宋,,,
1147522,大宋重修铸镇州龙兴寺大悲像并阁碑铭,34.259695,108.784514,宋辽金西夏元,北宋,,,
1377404,上后主书,34.259695,108.784514,隋唐五代十国,唐,,,
27155,咏柳,34.259695,108.784514,隋唐五代十国,唐,,,
1376198,反五等六代论,34.259695,108.784514,隋唐五代十国,唐,,,
1376626,释武豹门记,34.259695,108.784514,隋唐五代十国,中唐,,,
1162130,隋钳耳君清德颂跋,34.259695,108.784514,隋唐五代十国,中唐,,,
49136,同年前虞部李郎中自长沙赴行在余以紫石砚赠之赋诗代书,34.259695,108.784514,隋唐五代十国,唐,,,
1373414,辨名政论,34.259695,108.784514,隋唐五代十国,唐,,,
1371614,许州文宣王新庙碑,34.259695,108.784514,隋唐五代十国,中唐,,,
262908,题渔家壁,32.228821,107.445367,隋唐五代十国,中唐,,,
1371538,贺门下李相公启,34.259695,108.784514,隋唐五代十国,中唐,,,
10741,南宫夜直宿见李给事封题其所下制敕知奏直在东省因以诗寄,34.259695,108.784514,隋唐五代十国,中唐,,令狐楚,陕西
1364435,汉齐盖庙碑,34.259695,108.784514,隋唐五代十国,中唐,,韩凝,陕西
1368651,汉祖吕后五等论,34.259695,108.784514,隋唐五代十国,中唐,,李翰,陕西
46030,酬李补阙雨中寄赠,34.259695,108.784514,隋唐五代十国,中唐,,崔峒,陕西
1371759,澧州新城颂,34.259695,108.784514,隋唐五代十国,中唐,,戎昱,陕西
50926,中春麟德殿会百僚观新乐诗一章章十六句,34.259695,108.784514,宋辽金西夏元,北宋,,李适,陕西
1364657,为薛稷让官表,34.259695,108.784514,隋唐五代十国,中唐,,张说,陕西
1359667,又答房玄龄诏,34.259695,108.784514,隋唐五代十国,中唐,,太宗皇帝,陕西
1359529,答赵郡王孝恭等请封禅手诏,34.259695,108.784514,隋唐五代十国,唐,,太宗皇帝,陕西
1363608,弹将军张瑾等文,34.259695,108.784514,宋辽金西夏元,元初,,杜正伦,陕西
1363492,封建论,34.259695,108.784514,隋唐五代十国,唐,,李百药,陕西
1363447,孔子庙堂碑,34.259695,108.784514,隋唐五代十国,唐,,虞世南,陕西
1358984,讲武赋,34.259695,108.784514,隋唐五代十国,唐,,虞世基,陕西
1358743,听民诣朝堂封奏诏,34.259695,108.784514,宋辽金西夏元,宋,,杨广,陕西
1359131,上隋文帝表,34.259695,108.784514,隋唐五代十国,唐,,柳彧,陕西
1358199,遣使周省四方诏,34.259695,108.784514,隋唐五代十国,唐,,宇文邕,陕西
818639,次同年辜德中知州,32.228821,107.445367,隋唐五代十国,唐,,,
923149,西湖竹枝词,32.228821,107.445367,隋唐五代十国,唐,,,
1356270,停减供御诏,34.259695,108.784514,隋唐五代十国,唐,,陈顼,陕西
515230,次韵和刘五秀才重阳不见菊诗,34.36336,107.705647,隋唐五代十国,五代,,,
1356513,衰桃赋,34.259695,108.784514,隋唐五代十国,唐末,,张正见,陕西
1354908,令旨解二谛议,34.259695,108.784514,隋唐五代十国,五代,,萧统,陕西
