ID,Poem Title,latitude,longitude,period,Dynasty of Poem,Keywords of Poem,author,region,city,county,id_2
1169568,夫人吴氏墓志铭,34.36336,107.705647,宋辽金西夏元,北宋,,陈襄,陕西,宝鸡市,凤县,4170
1168943,皇叔故右神武军大将军凤州团练使承嘏可赠安州观察使追封安陆侯制,34.36336,107.705647,宋辽金西夏元,北宋,,韩维,陕西,宝鸡市,凤县,4171
21512,奉和刘祭酒伤白马,32.228821,107.445367,宋辽金西夏元,北宋,,,,,,4172
1369275,兴元论解姜公辅状,32.228821,107.445367,宋辽金西夏元,北宋,,陆贽,陕西,汉中市,,4173
481070,安南即事,33.027948,107.006472,宋辽金西夏元,北宋,,陈孚,陕西,汉中市,洋县,4174
1154994,上巳日兴庆池禊宴诗序,34.36336,107.705647,宋辽金西夏元,北宋,,张子定,陕西,宝鸡市,凤县,4175
1168242,陕西义勇分番屯戍奏,34.36336,107.705647,宋辽金西夏元,北宋,,韩绛,陕西,宝鸡市,凤县,4176
133055,剔银灯,34.36336,107.705647,宋辽金西夏元,北宋,,沈邈,陕西,宝鸡市,凤县,4177
141866,凤州郡楼上书所见,34.36336,107.705647,宋辽金西夏元,北宋,,邵雍,陕西,宝鸡市,凤县,4178
141967,自凤州还至秦川驿寄守倅薛姚二君,34.36336,107.705647,宋辽金西夏元,北宋,,邵雍,陕西,宝鸡市,凤县,4179
496465,重阳二首,34.36336,107.705647,宋辽金西夏元,北宋,,韩琦,陕西,宝鸡市,凤县,4180
1377525,汤泉院碑,34.36336,107.705647,宋辽金西夏元,北宋,,韩熙载,陕西,宝鸡市,凤县,4181
1377552,谏蜀后主东巡表,34.36336,107.705647,宋辽金西夏元,北宋,,蒲禹卿,陕西,宝鸡市,凤县,4182
75077,凤皇陂,34.36336,107.705647,宋辽金西夏元,南宋,,,,,,4183
137988,和文与可洋州园亭三十咏,33.027948,107.006472,宋辽金西夏元,北宋,,苏辙,陕西,汉中市,洋县,4184
1162665,长沙县君胡氏墓志铭,34.36336,107.705647,宋辽金西夏元,北宋,,欧阳修,陕西,宝鸡市,凤县,4185
1161889,送田画秀才宁亲万州序,34.36336,107.705647,宋辽金西夏元,北宋,,欧阳修,陕西,宝鸡市,凤县,4186
116448,行次凤州,34.36336,107.705647,宋辽金西夏元,北宋,,李之才,陕西,宝鸡市,凤县,4187
105451,黄花道,34.36336,107.705647,宋辽金西夏元,南宋,,宋祁,陕西,宝鸡市,凤县,4188
1156308,赐凤州团练使高顺等敕书,34.36336,107.705647,宋辽金西夏元,北宋,,胡宿,陕西,宝鸡市,凤县,4189
1149300,乞点检川陕纲运奏,34.36336,107.705647,宋辽金西夏元,北宋,,俞献可,陕西,宝鸡市,凤县,4190
1153372,景灵宫双头牡丹赋,34.36336,107.705647,宋辽金西夏元,北宋,,夏竦,陕西,宝鸡市,凤县,4191
1149221,论盐法疏,34.36336,107.705647,宋辽金西夏元,北宋,,安守忠,陕西,宝鸡市,凤县,4192
1363273,与周世宗书,34.36336,107.705647,宋辽金西夏元,北宋,,孟昶,陕西,宝鸡市,凤县,4193
829418,大还丹口诀,34.36336,107.705647,宋辽金西夏元,北宋,,若讷,陕西,宝鸡市,凤县,4194
1376471,授苏文建邠州节度使制,34.36336,107.705647,宋辽金西夏元,北宋,,崔远,陕西,宝鸡市,凤县,4195
1156575,徐紫微问候启,34.36336,107.705647,宋辽金西夏元,北宋,,胡宿,陕西,宝鸡市,凤县,4196
21409,荆渚病中因思匡庐遂成三百字寄梁先辈,34.36336,107.705647,宋辽金西夏元,北宋,,齐己,陕西,宝鸡市,凤县,4197
1162662,零陵县令赠尚书都官员外郎吴君墓碣铭,33.027948,107.006472,宋辽金西夏元,北宋,,欧阳修,陕西,汉中市,洋县,4198
21400,咏茶十二韵,34.36336,107.705647,宋辽金西夏元,北宋,,齐己,陕西,宝鸡市,凤县,4199
27569,和淮南太尉留题凤州王氏别业,34.36336,107.705647,宋辽金西夏元,北宋,,李洞,陕西,宝鸡市,凤县,4200
12097,重阳日访元秀上人,34.36336,107.705647,宋辽金西夏元,北宋,,司空图,陕西,宝鸡市,凤县,4201
37394,九日卫使君筵上作,34.36336,107.705647,宋辽金西夏元,北宋,,武瓘,陕西,宝鸡市,凤县,4202
38467,春游凉泉寺,34.36336,107.705647,宋辽金西夏元,北宋,,贯休,陕西,宝鸡市,凤县,4203
37571,凤州北楼,34.36336,107.705647,宋辽金西夏元,北宋,,罗邺,陕西,宝鸡市,凤县,4204
47855,题翠微寺,34.36336,107.705647,宋辽金西夏元,北宋,,喻凫,陕西,宝鸡市,凤县,4205
17936,送河池李明府之任,34.36336,107.705647,宋辽金西夏元,北宋,,刘得仁,陕西,宝鸡市,凤县,4206
1372341,授萧睦凤州周载渝州刺史制,34.36336,107.705647,宋辽金西夏元,北宋,,元稹,陕西,宝鸡市,凤县,4207
15128,感逝寄远,34.36336,107.705647,宋辽金西夏元,北宋,,白居易,陕西,宝鸡市,凤县,4208
1368888,御史中丞晋州刺史高公神道碑,34.36336,107.705647,宋辽金西夏元,北宋,,卢虔,陕西,宝鸡市,凤县,4209
1369799,唐故河南府登封县令权君墓志铭,34.36336,107.705647,宋辽金西夏元,北宋,,权德舆,陕西,宝鸡市,凤县,4210
145103,寒夜读书三首,34.36336,107.705647,宋辽金西夏元,北宋,,,,,,4211
147186,即事,34.36336,107.705647,明清时期,明,,章甫,,,,4212
147690,拄杖示子遹,34.36336,107.705647,宋辽金西夏元,北宋,,,,,,4213
1369580,赠司空李揆谥议,34.36336,107.705647,宋辽金西夏元,北宋,,权德舆,陕西,宝鸡市,凤县,4214
29956,重送郑宥归蜀因寄何兆,34.36336,107.705647,宋辽金西夏元,北宋,,李端,陕西,宝鸡市,凤县,4215
30075,送濮阳录事赴忠州,34.36336,107.705647,宋辽金西夏元,北宋,,李端,陕西,宝鸡市,凤县,4216
19737,题朱庆馀闲居四首,32.228821,107.445367,宋辽金西夏元,北宋,,,,,,4217
563258,鹧鸪天·集白石道人词句，贺艾君弘毅结缡之喜,32.228821,107.445367,宋辽金西夏元,北宋,,,,,,4218
1368662,与吐蕃盟文,34.36336,107.705647,宋辽金西夏元,北宋,,张镒,陕西,宝鸡市,凤县,4219
4309,赋得石梁泉送崔逵,34.36336,107.705647,宋辽金西夏元,北宋,,皎然,陕西,宝鸡市,凤县,4220
12204,过卢秦卿旧居,34.36336,107.705647,宋辽金西夏元,元,,司空曙,陕西,宝鸡市,凤县,4221
44665,过张成侍御宅,34.36336,107.705647,宋辽金西夏元,北宋,,钱起,陕西,宝鸡市,凤县,4222
45678,送萧判官赋得黄花戍,34.36336,107.705647,宋辽金西夏元,北宋,,高适,陕西,宝鸡市,凤县,4223
1367869,嵩山会善寺故大德道安禅师碑铭,34.36336,107.705647,宋辽金西夏元,北宋,,宋儋,陕西,宝鸡市,凤县,4224
41268,赠苗发员外,34.36336,107.705647,明清时期,明,,祖咏,陕西,宝鸡市,凤县,4225
1360207,迁卫州长史卢见象等制,34.36336,107.705647,宋辽金西夏元,北宋,,玄宗皇帝,陕西,宝鸡市,凤县,4226
1366052,上元宗皇帝纳谏疏,34.36336,107.705647,宋辽金西夏元,北宋,,吴兢,陕西,宝鸡市,凤县,4227
22261,温泉庄卧病寄杨七炯,34.36336,107.705647,宋辽金西夏元,北宋,,宋之问,陕西,宝鸡市,凤县,4228
8801,晚留凤州,34.36336,107.705647,宋辽金西夏元,北宋,,王勃,陕西,宝鸡市,凤县,4229
50089,奉和行经破薛举战地应诏,34.36336,107.705647,宋辽金西夏元,南宋,,褚遂良,陕西,宝鸡市,凤县,4230
146041,忆昔,34.36336,107.705647,宋辽金西夏元,北宋,,,,,,4231
145465,七十二岁吟,34.36336,107.705647,宋辽金西夏元,北宋,,,,,,4232
139187,和文与可洋州园亭三十咏,33.027948,107.006472,宋辽金西夏元,北宋,,苏辙,陕西,汉中市,洋县,4233
1359159,答皇太子广书,34.36336,107.705647,宋辽金西夏元,北宋,,史祥,陕西,宝鸡市,凤县,4234
1358461,周柱国楚国公岐州刺史慕容公神道碑,34.36336,107.705647,宋辽金西夏元,北宋,,庾信,陕西,宝鸡市,凤县,4235
33787,兴州出行,33.027948,107.006472,宋辽金西夏元,元初,,苏颋,陕西,汉中市,,4236
33847,晓发兴州入陈平路,33.027948,107.006472,宋辽金西夏元,北宋,,苏颋,陕西,汉中市,,4237
22353,与鲜于庶子泛汉江,33.027948,107.006472,宋辽金西夏元,北宋,,岑参,陕西,汉中市,,4238
22321,尚书念旧垂赐袍衣率题绝句献上以申感谢,33.027948,107.006472,宋辽金西夏元,北宋,,岑参,陕西,汉中市,,4239
22541,陪群公龙冈寺泛舟,33.027948,107.006472,宋辽金西夏元,北宋,,岑参,陕西,汉中市,,4240
22669,梁州对雨怀曲二秀才便呈曲大判官时疾赠余新诗,33.027948,107.006472,宋辽金西夏元,北宋,,岑参,陕西,汉中市,,4241
1368587,送纪奉礼之容州序,33.027948,107.006472,宋辽金西夏元,北宋,,于邵,陕西,汉中市,,4242
491056,奉和昭明太子钟山解讲诗,34.36336,107.705647,宋辽金西夏元,北宋,,刘孝绰,陕西,宝鸡市,凤县,4243
1179460,乐安郡君范氏墓志铭,34.36336,107.705647,宋辽金西夏元,北宋,,刘攽,陕西,宝鸡市,凤县,4244
1158157,代祠部墓志铭,34.36336,107.705647,宋辽金西夏元,北宋,,宋祁,陕西,宝鸡市,凤县,4245
1272753,汉丞相诸葛忠武侯传跋,34.36336,107.705647,宋辽金西夏元,北宋,,,,,,4246
1035541,次韵李柳两令公唱和诗,32.228821,107.445367,宋辽金西夏元,北宋,,,,,,4247
1361371,赠权倕尚书礼部郎中敕,33.027948,107.006472,宋辽金西夏元,北宋,,李适,陕西,汉中市,,4248
1369173,平朱泚后车驾还京大赦制,33.027948,107.006472,宋辽金西夏元,北宋,,陆贽,陕西,汉中市,,4249
1369211,重优复兴元府及洋凤州百姓等诏,33.027948,107.006472,宋辽金西夏元,北宋,,陆贽,陕西,汉中市,,4250
1369277,兴元论请优奖曲环所领将士状,33.027948,107.006472,宋辽金西夏元,北宋,,陆贽,陕西,汉中市,,4251
1369278,兴元论解萧复状,33.027948,107.006472,宋辽金西夏元,北宋,,陆贽,陕西,汉中市,,4252
1369280,兴元论续从贼中赴行在官等状,33.027948,107.006472,宋辽金西夏元,北宋,,陆贽,陕西,汉中市,,4253
1257777,橘中记,34.36336,107.705647,宋辽金西夏元,北宋,,,,,,4254
1273155,答淮西方漕启,34.36336,107.705647,宋辽金西夏元,北宋,,,,,,4255
1270032,答李时可,34.36336,107.705647,宋辽金西夏元,北宋,,,,,,4256
1269805,答董叔重,34.36336,107.705647,宋辽金西夏元,北宋,,,,,,4257
1269742,答杨元范,34.36336,107.705647,宋辽金西夏元,北宋,,,,,,4258
1255369,古器图书策,34.36336,107.705647,宋辽金西夏元,北宋,,,,,,4259
103396,梦邴徵君,34.36336,107.705647,宋辽金西夏元,北宋,,,,,,4260
1267474,石碣传,34.36336,107.705647,宋辽金西夏元,北宋,,,,,,4261
1267388,孝宗皇帝谥册文,34.36336,107.705647,宋辽金西夏元,元,,,,,,4262
1266907,江西续派二曾居士诗集序,34.36336,107.705647,宋辽金西夏元,北宋,,,,,,4263
1266582,答周子充内翰书,34.36336,107.705647,宋辽金西夏元,北宋,,,,,,4264
465314,延陵怀古三首,34.36336,107.705647,宋辽金西夏元,北宋,,,,,,4265
128930,题曾世夫颐斋,34.36336,107.705647,宋辽金西夏元,北宋,,,,,,4266
1267366,题杨槃斋所藏兰亭帖,34.36336,107.705647,宋辽金西夏元,北宋,,,,,,4267
1263106,朝奉郎袁州孙使君逢辰墓志铭,34.36336,107.705647,宋辽金西夏元,北宋,,,,,,4268
1261768,与王公明枢使炎劄子,34.36336,107.705647,宋辽金西夏元,北宋,,,,,,4269
150929,怀昔,34.36336,107.705647,宋辽金西夏元,北宋,,,,,,4270
149988,忆昔,34.36336,107.705647,宋辽金西夏元,北宋,,,,,,4271
1256482,上王总领启,34.36336,107.705647,宋辽金西夏元,北宋,,,,,,4272
179585,御街行 书岐阳邮亭词只半阕,34.36336,107.705647,宋辽金西夏元,北宋,,,,,,4273
1267722,宋故和州防禦使提举台州崇道观安康郡开国侯食邑一千七百户食实封一百户杨公墓志铭,34.045335,104.392723,宋辽金西夏元,北宋,,袁勃,甘肃,陇南市,,4274
1106742,宿山海卫迁安驿。古长城之尾迁门镇也,33.027948,107.006472,宋辽金西夏元,北宋,,权近,陕西,汉中市,城固县,4275
249862,送郑渭滨归里,34.36336,107.705647,宋辽金西夏元,北宋,,,,,,4276
71704,寄韩涧泉三首,34.36336,107.705647,宋辽金西夏元,北宋,,,,,,4277
515606,岁暮篇寄无碍居士,34.36336,107.705647,宋辽金西夏元,宋,,,,,,4278
1254556,古文苑记,34.36336,107.705647,宋辽金西夏元,北宋,,,,,,4279
1237584,陈希夷先生画像赞,34.36336,107.705647,宋辽金西夏元,北宋,,,,,,4280
1253330,周成王蒐岐阳颂,34.36336,107.705647,宋辽金西夏元,北宋,,,,,,4281
1253262,跋岐阳石鼓文,34.36336,107.705647,宋辽金西夏元,北宋,,,,,,4282
543897,石鼓诗,34.36336,107.705647,宋辽金西夏元,宋,,,,,,4283
21897,岐州安西门,34.36336,107.705647,宋辽金西夏元,北宋,,吴融,陕西,宝鸡市,岐山县,4284
1262420,跋先大父秦国公所作涪州使君李昌年墓志铭,30.071656,107.196919,宋辽金西夏元,北宋,,,,,,4285
1249350,杜工部草堂记,34.36336,107.705647,宋辽金西夏元,北宋,,赵次公,,,,4286
1237438,论经国大要书,34.36336,107.705647,隋唐五代十国,盛唐,,,,,,4287
1250723,策问,34.36336,107.705647,宋辽金西夏元,北宋,,刘宰,,,,4288
1242199,贺开府吕丞相启,34.36336,107.705647,宋辽金西夏元,北宋,,,,,,4289
1249756,别试策问,34.36336,107.705647,宋辽金西夏元,宋,,,,,,4290
1250312,东平万府君行状,34.36336,107.705647,近现代至当代,现当代,,,,,,4291
1243548,跋姚令威诅楚文,34.36336,107.705647,宋辽金西夏元,北宋,,,,,,4292
1243437,贺楼枢密启,34.36336,107.705647,宋辽金西夏元,北宋,,,,,,4293
84935,次韵温其种竹诗,34.36336,107.705647,宋辽金西夏元,宋,,,,,,4294
1249937,代曾尉上陈安抚,34.36336,107.705647,宋辽金西夏元,北宋,,,,,,4295
542663,周漕行可和诗复用前韵并简元章,34.36336,107.705647,宋辽金西夏元,宋,,,,,,4296
202232,横翠堂成与诸公落之蒙贶佳篇不敢当也谩作数语以纪其实,34.36336,107.705647,宋辽金西夏元,宋,,,,,,4297
201798,次韵师时发溪桥晚眺,34.36336,107.705647,宋辽金西夏元,宋,,,,,,4298
154347,文儒见和四诗钦叹高妙谨用韵为答卒章问讯汝霖幸呈似也,34.36336,107.705647,宋辽金西夏元,宋,,,,,,4299
1247251,赐岳飞屯田三事御书,34.36336,107.705647,宋辽金西夏元,北宋,,,,,,4300
1244751,寄居为诸学职庆寿致语,34.36336,107.705647,宋辽金西夏元,北宋,,,,,,4301
540675,题陈天予国正借轩,34.36336,107.705647,宋辽金西夏元,北宋,,,,,,4302
539456,建炎丞相成国吕忠穆公退老堂,34.36336,107.705647,宋辽金西夏元,北宋,,,,,,4303
112109,凤凰岩,34.36336,107.705647,宋辽金西夏元,南宋,,,,,,4304
1243634,石鼓音序,34.36336,107.705647,宋辽金西夏元,南宋,,,,,,4305
139834,次韵待制王公出示李公丞相鼓山唱和之什不揆芜累奉和一首,34.36336,107.705647,宋辽金西夏元,北宋末,,,,,,4306
1221887,吕颐浩拜左相制,34.36336,107.705647,宋辽金西夏元,北宋末,,,,,,4307
1219888,跋灸膏肓腧穴法,34.36336,107.705647,宋辽金西夏元,北宋,,,,,,4308
182881,和韩司谏叔夏乐谷五吟 竹枕,34.36336,107.705647,隋唐五代十国,盛唐,,,,,,4309
1238248,古器说,34.36336,107.705647,宋辽金西夏元,宋,,,,,,4310
1239046,试馆职策,34.36336,107.705647,宋辽金西夏元,宋,,张嵲,四川,绵阳市,平武县,4311
1238219,溪山精舍记,34.36336,107.705647,宋辽金西夏元,北宋,故道,,,,,4312
67262,魏道弼父挽词代曾子修,34.36336,107.705647,宋辽金西夏元,宋,,,,,,4313
205482,竹间见梅,34.36336,107.705647,宋辽金西夏元,北宋,,,,,,4314
1232822,除正字谢执政启,34.36336,107.705647,宋辽金西夏元,宋,,,,,,4315
1236837,乞偿还所索应天府民供奉物直劄子,34.36336,107.705647,宋辽金西夏元,宋,,,,,,4316
76607,观子陵画像,34.36336,107.705647,宋辽金西夏元,北宋,,,,,,4317
108266,满庭芳,34.36336,107.705647,宋辽金西夏元,宋,,于成龙,,,,4318
108052,福帅生朝二首,34.36336,107.705647,宋辽金西夏元,南宋,,,,,,4319
139801,大暑忆灵隐寺冷泉一首,34.36336,107.705647,宋辽金西夏元,宋,,,,,,4320
1258169,请剿文州夷疏,34.045335,104.392723,宋辽金西夏元,宋,,范成大,甘肃,陇南市,宕昌县,4321
1214138,乞添展南茶地分奏,34.36336,107.705647,宋辽金西夏元,南宋,蜀道,范之才,甘肃,陇南市,,4322
1234663,西征道里记,34.36336,107.705647,宋辽金西夏元,宋,,,,,,4323
1234663,西征道里记,34.36336,107.705647,宋辽金西夏元,南宋,,,,,,4324
174722,和潘叔愚书怀,34.36336,107.705647,宋辽金西夏元,南宋,,,,,,4325
1233217,及第谢李宣仲启,34.36336,107.705647,宋辽金西夏元,南宋,,,,,,4326
1231018,论使事劄子,34.36336,107.705647,宋辽金西夏元,南宋,,,,,,4327
1230910,谢赐玉鹘马表,34.36336,107.705647,宋辽金西夏元,南宋,,,,,,4328
1230536,上道君太上皇帝封事,34.36336,107.705647,宋辽金西夏元,宋,,,,,,4329
535365,吕元直得书天台郭外治园林作退老堂求诗为赋两章,34.36336,107.705647,宋辽金西夏元,南宋,,,,,,4330
1229079,艮岳记,34.36336,107.705647,宋辽金西夏元,宋,,宋徽宗,,,,4331
1226214,三龙神祈雨场疏,34.36336,107.705647,宋辽金西夏元,宋,,,,,,4332
1223868,谢凌正言启,34.36336,107.705647,宋辽金西夏元,南宋,,,,,,4333
1222740,遗表,34.36336,107.705647,宋辽金西夏元,南宋,,胡铨,陕西,,,4334
1222608,车驾移跸临安府贺表,34.36336,107.705647,宋辽金西夏元,南宋,,,,,,4335
524219,题吕隆礼诗后,34.36336,107.705647,宋辽金西夏元,南宋,,,,,,4336
286345,青桥驿早发,33.027948,107.006472,宋辽金西夏元,南宋,,杨慎,陕西,汉中市,留坝县,4337
107000,从幸飞山教场阅武奏御,34.36336,107.705647,宋辽金西夏元,南宋,,,,,,4338
1222203,周宝和钟说,34.36336,107.705647,宋辽金西夏元,南宋,,,,,,4339
1231438,迂论九,34.36336,107.705647,宋辽金西夏元,南宋,,,,,,4340
248984,次韵王彦昭昆仲题京口新居,34.36336,107.705647,明清时期,明,,,,,,4341
1221646,复古编序,34.36336,107.705647,宋辽金西夏元,南宋,,,,,,4342
1205566,心说,34.36336,107.705647,宋辽金西夏元,南宋,,,,,,4343
475564,云梦,32.228821,107.445367,宋辽金西夏元,南宋,,,,,,4344
1358560,二教论,32.228821,107.445367,隋唐五代十国,唐,,释道安,陕西,汉中市,南郑区,4345
1218328,皇叔颢进太傅移两镇制,34.36336,107.705647,宋辽金西夏元,南宋,,,,,,4346
525623,京请郡得豳取道渭上观为命□诗刻次韵奉呈□□奉议公,34.36336,107.705647,宋辽金西夏元,南宋,,,,,,4347
1216063,论攻战守方略奏,34.36336,107.705647,宋辽金西夏元,南宋,,,,,,4348
